Outcome_ID,Listing_ID,Tenant_ID,Offer_Accepted,Offer_Date,Final_Rent,Lease_Signed
RNT03955,LST05697,TNT02393,False,2025-03-29,438273,False
RNT03956,LST02326,TNT02724,True,2025-04-02,64866,True
RNT03957,LST00575,TNT00748,True,2025-03-10,202986,True
RNT03958,LST05682,TNT02652,True,2025-03-20,277813,False
RNT03959,LST09565,TNT01955,True,2025-03-20,363252,False
RNT03960,LST06522,TNT03919,True,2025-03-26,259979,False
RNT03961,LST00791,TNT01696,False,2025-03-28,477541,False
RNT03962,LST01434,TNT02443,True,2025-03-26,151000,True
RNT03963,LST09886,TNT00458,True,2025-03-25,444441,True
RNT03964,LST00713,TNT01559,True,2025-04-08,406652,True
RNT03965,LST00065,TNT02572,True,2025-03-20,310765,True
RNT03966,LST06109,TNT04186,True,2025-04-14,466226,True
RNT03967,LST09392,TNT00629,True,2025-04-05,174588,True
RNT03968,LST05605,TNT01685,True,2025-03-15,76962,True
RNT03969,LST05340,TNT04224,False,2025-03-28,108327,True
RNT03970,LST06609,TNT03624,True,2025-04-29,281259,True
RNT03971,LST03737,TNT01413,True,2025-04-13,191557,True
RNT03972,LST09298,TNT04933,True,2025-04-22,304492,True
RNT03973,LST03735,TNT04701,False,2025-03-01,179765,True
RNT03974,LST09981,TNT02483,False,2025-04-13,450135,True
RNT03975,LST06806,TNT03960,True,2025-04-06,92853,True
RNT03976,LST06600,TNT02789,True,2025-04-10,366965,True
RNT03977,LST00386,TNT04807,True,2025-03-20,473532,True
RNT03978,LST01036,TNT01426,False,2025-03-14,122068,True
RNT03979,LST08318,TNT01509,False,2025-04-03,416766,False
RNT03980,LST06990,TNT04979,False,2025-03-27,304726,True
RNT03981,LST01924,TNT02383,True,2025-04-02,372430,True
RNT03982,LST08839,TNT02310,False,2025-03-11,388890,True
RNT03983,LST03691,TNT03854,True,2025-04-26,371837,True
RNT03984,LST00474,TNT04234,True,2025-04-13,224614,True
RNT03985,LST01240,TNT00126,True,2025-04-17,476750,True
RNT03986,LST00351,TNT04288,True,2025-03-23,171720,True
RNT03987,LST06016,TNT03842,True,2025-04-27,414954,True
RNT03988,LST08204,TNT02560,False,2025-04-16,289169,True
RNT03989,LST09482,TNT03960,False,2025-03-02,411546,True
RNT03990,LST06819,TNT03892,False,2025-04-03,487775,True
RNT03991,LST04556,TNT03306,False,2025-03-21,140030,True
RNT03992,LST04023,TNT02096,True,2025-03-22,420376,True
RNT03993,LST07421,TNT01577,True,2025-04-07,235776,True
RNT03994,LST05866,TNT04164,False,2025-03-12,456496,True
RNT03995,LST08408,TNT03522,True,2025-03-22,337496,True
RNT03996,LST08299,TNT02638,True,2025-04-20,319571,True
RNT03997,LST04405,TNT04071,False,2025-04-10,153654,True
RNT03998,LST04705,TNT04199,True,2025-03-28,255270,True
RNT03999,LST09125,TNT04622,False,2025-03-11,255050,True
RNT04000,LST06816,TNT01132,True,2025-04-06,164264,True
RNT04001,LST05275,TNT02430,False,2025-03-31,414612,False
RNT04002,LST01902,TNT04036,False,2025-04-20,460917,False
RNT04003,LST00169,TNT04049,False,2025-03-12,336881,True
RNT04004,LST07941,TNT00750,True,2025-03-25,352197,True
RNT04005,LST00021,TNT02978,True,2025-03-25,439553,True
RNT04006,LST08480,TNT02262,True,2025-04-06,412210,True
RNT04007,LST08088,TNT04326,False,2025-04-18,382198,True
RNT04008,LST04394,TNT02354,False,2025-04-24,284768,True
RNT04009,LST01781,TNT01617,False,2025-03-10,183317,False
RNT04010,LST07890,TNT01606,True,2025-03-14,282390,True
RNT04011,LST01184,TNT02088,False,2025-04-21,198206,True
RNT04012,LST06951,TNT04905,False,2025-04-28,234428,True
RNT04013,LST00218,TNT04543,True,2025-04-19,105820,True
RNT04014,LST06407,TNT01729,True,2025-03-10,349205,True
RNT04015,LST04597,TNT02411,True,2025-03-21,73617,False
RNT04016,LST09785,TNT04831,True,2025-03-29,388315,True
RNT04017,LST02943,TNT03464,True,2025-04-17,346151,True
RNT04018,LST02647,TNT00057,True,2025-04-22,133065,True
RNT04019,LST05149,TNT02139,True,2025-03-11,218902,True
RNT04020,LST00874,TNT02288,True,2025-04-01,64051,True
RNT04021,LST03029,TNT02752,True,2025-03-16,50820,False
RNT04022,LST09684,TNT00860,True,2025-04-10,210073,True
RNT04023,LST07538,TNT01540,True,2025-04-30,121332,True
RNT04024,LST03718,TNT01495,True,2025-03-20,284897,True
RNT04025,LST00848,TNT02256,True,2025-04-15,67933,True
RNT04026,LST01779,TNT04547,True,2025-04-22,56700,False
RNT04027,LST06350,TNT01322,True,2025-04-26,166447,True
RNT04028,LST08018,TNT00244,True,2025-03-27,498441,True
RNT04029,LST00809,TNT00687,False,2025-04-28,316724,True
RNT04030,LST00740,TNT02491,True,2025-04-04,230498,True
RNT04031,LST05387,TNT02548,True,2025-04-22,385813,True
RNT04032,LST02065,TNT00627,False,2025-04-15,69626,True
RNT04033,LST00430,TNT03282,True,2025-04-08,464133,True
RNT04034,LST02579,TNT02253,True,2025-04-15,402016,False
RNT04035,LST00414,TNT03815,True,2025-03-11,119148,True
RNT04036,LST07711,TNT02842,True,2025-03-31,376348,True
RNT04037,LST05741,TNT01880,False,2025-03-04,397379,True
RNT04038,LST03037,TNT02153,False,2025-04-16,388963,True
RNT04039,LST06897,TNT00732,True,2025-04-13,225696,True
RNT04040,LST01002,TNT03643,True,2025-03-18,259534,False
RNT04041,LST06800,TNT04306,False,2025-03-30,350662,True
RNT04042,LST09140,TNT02907,True,2025-03-12,127772,True
RNT04043,LST09133,TNT01274,True,2025-03-13,237380,True
RNT04044,LST06480,TNT01872,True,2025-04-19,100592,True
RNT04045,LST00691,TNT03917,False,2025-04-13,446227,True
RNT04046,LST01079,TNT04857,True,2025-04-13,415580,False
RNT04047,LST08291,TNT01838,False,2025-03-16,368348,False
RNT04048,LST08781,TNT01819,False,2025-03-17,297872,True
RNT04049,LST05130,TNT03450,False,2025-04-10,257739,True
RNT04050,LST05548,TNT04677,True,2025-03-17,145515,True
RNT04051,LST06230,TNT00551,False,2025-04-26,383769,True
RNT04052,LST00669,TNT00019,True,2025-04-26,96075,True
RNT04053,LST00993,TNT04700,True,2025-03-28,416741,True
RNT04054,LST02895,TNT02029,False,2025-03-27,70168,True
RNT04055,LST06531,TNT04096,True,2025-03-26,483558,True
RNT04056,LST04249,TNT02214,True,2025-03-07,463085,True
RNT04057,LST06036,TNT01744,True,2025-03-03,441594,True
RNT04058,LST07476,TNT03405,True,2025-03-23,479320,False
RNT04059,LST09853,TNT04721,True,2025-03-07,167519,True
RNT04060,LST07350,TNT00004,True,2025-04-29,280298,False
RNT04061,LST06811,TNT00923,False,2025-03-20,482136,True
RNT04062,LST06305,TNT02959,False,2025-04-08,64177,True
RNT04063,LST06266,TNT03804,True,2025-04-16,286200,True
RNT04064,LST08929,TNT00362,True,2025-04-17,477814,False
RNT04065,LST02974,TNT03925,True,2025-03-25,288018,True
RNT04066,LST05341,TNT04828,True,2025-03-06,161075,True
RNT04067,LST09751,TNT00506,True,2025-04-04,61403,True
RNT04068,LST06701,TNT00205,True,2025-03-04,368358,True
RNT04069,LST05024,TNT03127,True,2025-03-25,319296,True
RNT04070,LST05716,TNT00269,True,2025-04-25,209518,True
RNT04071,LST02453,TNT01715,True,2025-04-02,426294,True
RNT04072,LST02173,TNT02992,False,2025-03-26,225775,True
RNT04073,LST01036,TNT04709,True,2025-03-11,197513,False
RNT04074,LST03030,TNT04282,True,2025-04-02,208123,True
RNT04075,LST00848,TNT02485,True,2025-04-22,84616,True
RNT04076,LST01291,TNT04704,True,2025-04-05,76789,False
RNT04077,LST02586,TNT01695,True,2025-03-25,342660,False
RNT04078,LST06002,TNT01824,False,2025-04-18,355175,True
RNT04079,LST01492,TNT02353,True,2025-04-17,462949,True
RNT04080,LST06779,TNT00285,False,2025-04-17,404404,True
RNT04081,LST08686,TNT01577,True,2025-04-03,136751,False
RNT04082,LST00669,TNT02138,False,2025-04-14,390837,True
RNT04083,LST08364,TNT04080,False,2025-04-03,188076,False
RNT04084,LST00109,TNT01344,True,2025-03-31,311714,True
RNT04085,LST07485,TNT01371,True,2025-04-30,146918,False
RNT04086,LST03724,TNT01142,False,2025-04-09,401166,True
RNT04087,LST01624,TNT01496,True,2025-03-11,359150,True
RNT04088,LST09556,TNT04365,True,2025-03-18,66476,True
RNT04089,LST05759,TNT04098,True,2025-03-17,174972,True
RNT04090,LST03521,TNT03811,False,2025-04-08,373280,False
RNT04091,LST09558,TNT01158,True,2025-04-27,106284,True
RNT04092,LST05490,TNT04124,True,2025-03-17,237746,True
RNT04093,LST09530,TNT01769,False,2025-04-26,80206,True
RNT04094,LST07530,TNT00326,True,2025-03-02,219997,False
RNT04095,LST02850,TNT04025,True,2025-04-18,256399,True
RNT04096,LST04975,TNT03556,True,2025-03-16,319738,False
RNT04097,LST08741,TNT02543,False,2025-04-13,77654,True
RNT04098,LST02907,TNT01215,False,2025-04-29,350755,True
RNT04099,LST03075,TNT02356,True,2025-04-20,111094,True
RNT04100,LST00287,TNT04951,True,2025-04-18,356016,False
RNT04101,LST01846,TNT04066,True,2025-04-11,175060,True
RNT04102,LST08803,TNT00136,True,2025-04-13,244917,True
RNT04103,LST06864,TNT03649,True,2025-04-28,256253,False
RNT04104,LST06310,TNT02728,True,2025-04-09,266343,True
RNT04105,LST04395,TNT02586,True,2025-03-24,341541,True
RNT04106,LST03068,TNT03647,False,2025-03-06,410341,True
RNT04107,LST03216,TNT02649,False,2025-04-03,431857,True
RNT04108,LST04093,TNT04463,False,2025-03-28,122138,True
RNT04109,LST04403,TNT02796,True,2025-04-09,484502,False
RNT04110,LST06918,TNT00230,True,2025-04-15,481937,True
RNT04111,LST01254,TNT01434,True,2025-03-21,411438,True
RNT04112,LST06322,TNT03096,True,2025-03-27,355974,True
RNT04113,LST09965,TNT04507,True,2025-04-21,153259,True
RNT04114,LST07934,TNT02001,False,2025-03-06,473190,True
RNT04115,LST04984,TNT01643,True,2025-03-15,268953,True
RNT04116,LST02257,TNT01368,True,2025-04-12,426177,False
RNT04117,LST09990,TNT00033,True,2025-03-20,143982,True
RNT04118,LST03959,TNT03475,False,2025-03-18,441512,True
RNT04119,LST04972,TNT02035,True,2025-03-04,166887,True
RNT04120,LST08737,TNT02114,True,2025-04-24,364688,True
RNT04121,LST04129,TNT04872,False,2025-04-05,322786,True
RNT04122,LST06672,TNT01976,True,2025-04-04,444907,False
RNT04123,LST04530,TNT04966,False,2025-03-15,122928,True
RNT04124,LST05917,TNT02778,False,2025-04-14,297601,True
RNT04125,LST04339,TNT01524,False,2025-04-11,466489,True
RNT04126,LST06641,TNT03390,True,2025-03-16,423651,True
RNT04127,LST07506,TNT02176,False,2025-04-25,221658,False
RNT04128,LST04210,TNT02487,True,2025-03-07,87209,True
RNT04129,LST02143,TNT01816,True,2025-04-04,283139,False
RNT04130,LST00832,TNT02480,True,2025-03-16,63502,True
RNT04131,LST09250,TNT02904,True,2025-04-04,131124,True
RNT04132,LST06427,TNT02485,True,2025-03-02,239166,True
RNT04133,LST02444,TNT01820,True,2025-03-08,374594,True
RNT04134,LST01128,TNT03760,True,2025-03-26,497804,True
RNT04135,LST02786,TNT01615,True,2025-04-07,290349,False
RNT04136,LST07601,TNT00568,False,2025-04-17,250328,False
RNT04137,LST05263,TNT04636,False,2025-03-13,214074,False
RNT04138,LST08450,TNT04771,True,2025-03-18,466819,False
RNT04139,LST03210,TNT04511,True,2025-03-31,307865,False
RNT04140,LST03033,TNT01266,False,2025-03-27,55979,True
RNT04141,LST01940,TNT04706,True,2025-04-07,419797,True
RNT04142,LST06795,TNT03209,True,2025-03-05,274412,False
RNT04143,LST01743,TNT01789,True,2025-04-21,165782,True
RNT04144,LST05428,TNT03672,True,2025-03-09,244011,True
RNT04145,LST06883,TNT00393,False,2025-04-11,388111,True
RNT04146,LST06804,TNT04284,False,2025-04-23,106412,True
RNT04147,LST08423,TNT00703,False,2025-04-20,479698,False
RNT04148,LST00213,TNT03196,True,2025-04-28,148874,True
RNT04149,LST01611,TNT01694,True,2025-03-14,470865,True
RNT04150,LST01151,TNT04674,False,2025-04-01,253720,True
RNT04151,LST00059,TNT02337,False,2025-04-01,473771,True
RNT04152,LST04740,TNT03026,True,2025-04-08,389764,True
RNT04153,LST06691,TNT03778,True,2025-04-20,436371,False
RNT04154,LST06008,TNT03036,True,2025-03-16,294171,True
RNT04155,LST07301,TNT00698,True,2025-04-10,94278,False
RNT04156,LST01352,TNT00347,False,2025-04-09,494997,True
RNT04157,LST03731,TNT02784,True,2025-04-05,177272,True
RNT04158,LST01049,TNT02720,False,2025-04-21,470653,True
RNT04159,LST03620,TNT02649,False,2025-03-01,475306,True
RNT04160,LST02564,TNT03169,True,2025-03-06,334766,True
RNT04161,LST04296,TNT02022,True,2025-04-19,279171,True
RNT04162,LST08240,TNT04650,False,2025-04-13,461272,True
RNT04163,LST03967,TNT04431,False,2025-04-26,495962,True
RNT04164,LST00171,TNT03786,False,2025-03-11,83192,True
RNT04165,LST04310,TNT03114,True,2025-03-11,139185,True
RNT04166,LST00479,TNT02626,True,2025-04-29,125733,True
RNT04167,LST03705,TNT02210,True,2025-04-21,437172,True
RNT04168,LST04234,TNT00528,False,2025-03-02,158320,True
RNT04169,LST07913,TNT02638,True,2025-03-05,95297,True
RNT04170,LST02022,TNT02972,True,2025-03-25,340632,True
RNT04171,LST01346,TNT00530,False,2025-03-14,491886,True
RNT04172,LST03793,TNT04048,True,2025-03-07,308451,False
RNT04173,LST02124,TNT02364,True,2025-04-02,477208,True
RNT04174,LST04152,TNT01340,True,2025-04-18,439337,True
RNT04175,LST03228,TNT01797,False,2025-03-24,306449,True
RNT04176,LST02822,TNT03359,True,2025-03-12,285829,True
RNT04177,LST09986,TNT01798,False,2025-03-02,277629,True
RNT04178,LST04722,TNT03821,True,2025-03-01,368975,True
RNT04179,LST03323,TNT02019,True,2025-04-10,394598,True
RNT04180,LST02068,TNT04909,True,2025-03-10,461853,True
RNT04181,LST08551,TNT01795,True,2025-03-16,355403,True
RNT04182,LST03960,TNT04776,True,2025-04-07,322324,True
RNT04183,LST02550,TNT02942,True,2025-03-07,322263,True
RNT04184,LST04778,TNT03829,True,2025-03-24,271285,True
RNT04185,LST03580,TNT02330,True,2025-03-10,76696,True
RNT04186,LST00599,TNT01342,True,2025-03-14,375306,True
RNT04187,LST01604,TNT04899,True,2025-03-05,117086,False
RNT04188,LST08614,TNT01940,True,2025-04-29,131262,True
RNT04189,LST05887,TNT02260,True,2025-03-13,415167,True
RNT04190,LST08411,TNT03042,True,2025-03-16,353916,True
RNT04191,LST06119,TNT01460,True,2025-04-22,153790,True
RNT04192,LST07112,TNT01531,True,2025-04-22,487297,True
RNT04193,LST09070,TNT04101,True,2025-03-26,462947,False
RNT04194,LST08825,TNT03437,True,2025-04-10,318276,True
RNT04195,LST06408,TNT04313,True,2025-04-18,86417,True
RNT04196,LST01148,TNT02158,True,2025-04-13,119031,False
RNT04197,LST03822,TNT02645,True,2025-03-14,195292,True
RNT04198,LST08996,TNT00024,True,2025-04-13,302299,True
RNT04199,LST04478,TNT02759,True,2025-03-05,493693,True
RNT04200,LST05508,TNT01677,True,2025-03-19,357001,True
RNT04201,LST03012,TNT03659,False,2025-04-19,141610,True
RNT04202,LST08910,TNT03225,True,2025-03-01,378868,False
RNT04203,LST02170,TNT04314,True,2025-04-07,414265,False
RNT04204,LST07612,TNT03932,True,2025-04-05,83278,True
RNT04205,LST09756,TNT00346,True,2025-03-12,280340,True
RNT04206,LST01973,TNT00771,False,2025-03-06,153721,True
RNT04207,LST00323,TNT01945,False,2025-03-11,265280,False
RNT04208,LST02921,TNT00830,True,2025-04-01,432742,True
RNT04209,LST04193,TNT03740,True,2025-03-03,207992,True
RNT04210,LST00121,TNT04673,True,2025-03-12,115194,True
RNT04211,LST08097,TNT03551,True,2025-03-16,109089,True
RNT04212,LST09013,TNT04662,True,2025-03-08,126451,True
RNT04213,LST00567,TNT00084,True,2025-04-05,416380,True
RNT04214,LST08276,TNT02986,False,2025-04-08,349985,True
RNT04215,LST03324,TNT03241,False,2025-04-28,485210,True
RNT04216,LST05189,TNT04050,False,2025-03-28,284420,False
RNT04217,LST09632,TNT02972,True,2025-03-31,351587,True
RNT04218,LST04242,TNT03018,True,2025-03-12,405869,True
RNT04219,LST09297,TNT03071,True,2025-03-03,454145,True
RNT04220,LST03719,TNT00062,True,2025-04-23,315391,True
RNT04221,LST06533,TNT01056,False,2025-03-08,82380,True
RNT04222,LST07270,TNT00905,True,2025-03-12,436489,False
RNT04223,LST09583,TNT00238,True,2025-04-09,377069,True
RNT04224,LST03790,TNT02184,True,2025-03-23,71870,True
RNT04225,LST07211,TNT02593,True,2025-04-08,378031,True
RNT04226,LST00005,TNT00709,False,2025-03-02,286709,True
RNT04227,LST00777,TNT04676,True,2025-04-27,228058,True
RNT04228,LST06088,TNT00454,True,2025-04-24,76558,False
RNT04229,LST08033,TNT00643,True,2025-04-30,284447,True
RNT04230,LST01090,TNT00572,True,2025-03-16,84116,True
RNT04231,LST03350,TNT02919,False,2025-03-07,417549,True
RNT04232,LST00731,TNT03808,True,2025-04-12,362357,True
RNT04233,LST00660,TNT03869,True,2025-04-19,262722,True
RNT04234,LST06080,TNT03707,False,2025-03-30,330680,True
RNT04235,LST05214,TNT01489,True,2025-04-01,489550,True
RNT04236,LST08114,TNT02711,True,2025-04-10,487949,True
RNT04237,LST01125,TNT02433,True,2025-03-21,403565,True
RNT04238,LST02607,TNT02428,True,2025-03-26,400811,True
RNT04239,LST04792,TNT00757,False,2025-04-27,396209,False
RNT04240,LST00609,TNT03239,False,2025-04-06,412079,True
RNT04241,LST00465,TNT02474,False,2025-04-14,123066,True
RNT04242,LST04934,TNT04925,False,2025-04-14,255362,True
RNT04243,LST04505,TNT02218,True,2025-03-01,370141,True
RNT04244,LST04792,TNT04318,False,2025-03-01,329965,True
RNT04245,LST02651,TNT01308,True,2025-04-14,192439,True
RNT04246,LST07880,TNT02753,True,2025-03-01,230540,True
RNT04247,LST05817,TNT01642,True,2025-04-14,259582,True
RNT04248,LST00904,TNT03803,True,2025-03-07,164969,True
RNT04249,LST08491,TNT04295,True,2025-04-11,79297,True
RNT04250,LST02131,TNT04801,False,2025-04-07,355032,True
RNT04251,LST08727,TNT04701,True,2025-04-10,251835,True
RNT04252,LST00460,TNT02259,True,2025-04-18,232248,True
RNT04253,LST03190,TNT04840,False,2025-04-17,81526,False
RNT04254,LST07726,TNT04586,True,2025-03-06,365184,True
RNT04255,LST06865,TNT01668,True,2025-04-30,233559,False
RNT04256,LST08018,TNT01041,False,2025-03-30,101794,True
RNT04257,LST06196,TNT00140,True,2025-03-25,295215,True
RNT04258,LST01777,TNT01435,True,2025-04-25,467505,True
RNT04259,LST01962,TNT04099,True,2025-03-22,387241,False
RNT04260,LST06304,TNT04863,True,2025-04-23,421809,True
RNT04261,LST05288,TNT00303,True,2025-04-26,433404,True
RNT04262,LST04230,TNT00539,True,2025-03-14,360321,True
RNT04263,LST00409,TNT02806,False,2025-04-22,242999,True
RNT04264,LST09005,TNT03621,True,2025-04-18,196866,True
RNT04265,LST08597,TNT04937,False,2025-03-12,143185,True
RNT04266,LST08464,TNT02179,False,2025-04-30,160398,False
RNT04267,LST00043,TNT04827,True,2025-03-19,72045,False
RNT04268,LST06248,TNT01183,True,2025-04-24,94797,True
RNT04269,LST02931,TNT03586,False,2025-03-20,152588,True
RNT04270,LST05443,TNT01449,True,2025-04-03,247194,True
RNT04271,LST07934,TNT01481,True,2025-03-16,195276,True
RNT04272,LST06049,TNT00540,True,2025-03-17,274672,True
RNT04273,LST00222,TNT00594,True,2025-03-14,269877,True
RNT04274,LST09267,TNT03567,False,2025-04-20,403639,False
RNT04275,LST09672,TNT02958,False,2025-04-25,411465,True
RNT04276,LST00891,TNT01734,True,2025-04-02,309369,True
RNT04277,LST09315,TNT00886,True,2025-04-28,494666,False
RNT04278,LST04659,TNT03320,False,2025-04-19,382047,True
RNT04279,LST07684,TNT00451,True,2025-03-31,283744,False
RNT04280,LST00898,TNT01408,True,2025-03-08,425162,True
RNT04281,LST04725,TNT02807,False,2025-03-24,313543,False
RNT04282,LST06676,TNT00551,True,2025-04-28,416700,True
RNT04283,LST04516,TNT02720,True,2025-03-05,133537,True
RNT04284,LST02046,TNT01907,False,2025-03-21,214872,True
RNT04285,LST05741,TNT02578,True,2025-03-19,91310,True
RNT04286,LST03112,TNT04301,False,2025-04-16,381943,True
RNT04287,LST01437,TNT02515,False,2025-04-01,419232,False
RNT04288,LST01725,TNT02879,True,2025-03-20,160950,False
RNT04289,LST09837,TNT01623,False,2025-03-28,283053,True
RNT04290,LST05551,TNT01169,True,2025-04-09,86119,True
RNT04291,LST06940,TNT02562,True,2025-03-08,349952,True
RNT04292,LST02100,TNT01266,True,2025-03-08,234784,True
RNT04293,LST08219,TNT04446,True,2025-03-30,341862,True
RNT04294,LST06899,TNT03745,True,2025-04-10,211596,True
RNT04295,LST07173,TNT02569,True,2025-03-04,92753,True
RNT04296,LST00478,TNT03145,True,2025-04-27,148993,True
RNT04297,LST01728,TNT00445,False,2025-04-15,282685,True
RNT04298,LST03371,TNT01784,True,2025-04-14,363393,True
RNT04299,LST03276,TNT04979,True,2025-04-05,278670,False
RNT04300,LST06096,TNT01787,True,2025-03-29,367564,True
RNT04301,LST08590,TNT00235,False,2025-03-01,427778,False
RNT04302,LST00745,TNT00558,True,2025-03-09,417148,True
RNT04303,LST08992,TNT01455,True,2025-03-31,60007,True
RNT04304,LST04090,TNT01618,True,2025-03-10,63521,True
RNT04305,LST02761,TNT04703,True,2025-04-04,490907,False
RNT04306,LST04817,TNT04753,True,2025-03-12,371715,True
RNT04307,LST04184,TNT00897,True,2025-04-27,239452,True
RNT04308,LST09345,TNT04942,True,2025-03-03,416531,True
RNT04309,LST09759,TNT03933,True,2025-04-24,462917,True
RNT04310,LST00735,TNT02664,False,2025-03-17,249194,True
RNT04311,LST05969,TNT04960,False,2025-03-04,269095,False
RNT04312,LST07821,TNT01734,True,2025-03-03,138634,False
RNT04313,LST09561,TNT02646,True,2025-04-09,379249,True
RNT04314,LST00886,TNT01009,False,2025-03-16,311359,True
RNT04315,LST07691,TNT04441,True,2025-04-12,106824,True
RNT04316,LST09852,TNT04465,True,2025-04-16,205604,True
RNT04317,LST00541,TNT00478,False,2025-04-16,186663,True
RNT04318,LST05519,TNT03112,True,2025-04-03,133410,True
RNT04319,LST09418,TNT03605,False,2025-03-01,343023,True
RNT04320,LST06311,TNT02359,True,2025-04-25,250369,False
RNT04321,LST04239,TNT01624,True,2025-04-25,172432,True
RNT04322,LST08829,TNT00437,True,2025-04-04,195760,False
RNT04323,LST00787,TNT00379,True,2025-04-29,493766,True
RNT04324,LST04853,TNT04870,True,2025-04-16,210464,True
RNT04325,LST00594,TNT03584,True,2025-03-13,344674,False
RNT04326,LST03886,TNT00771,True,2025-03-19,197503,True
RNT04327,LST09833,TNT01899,True,2025-04-10,105476,True
RNT04328,LST01571,TNT01693,True,2025-04-15,285447,True
RNT04329,LST01308,TNT03665,True,2025-04-06,77194,True
RNT04330,LST04823,TNT02835,True,2025-04-11,494858,True
RNT04331,LST00042,TNT04663,True,2025-03-08,484796,True
RNT04332,LST01423,TNT03162,True,2025-03-12,266044,False
RNT04333,LST01562,TNT01300,True,2025-04-23,270356,True
RNT04334,LST02450,TNT02762,False,2025-03-14,159968,True
RNT04335,LST06990,TNT00995,True,2025-03-11,435822,True
RNT04336,LST07490,TNT01152,True,2025-03-08,362147,True
RNT04337,LST09859,TNT03563,False,2025-03-25,112308,False
RNT04338,LST04247,TNT04992,True,2025-04-12,69437,True
RNT04339,LST06995,TNT02102,True,2025-04-13,333681,False
RNT04340,LST09497,TNT02029,True,2025-03-01,373012,True
RNT04341,LST09671,TNT00125,False,2025-03-02,56980,True
RNT04342,LST08149,TNT00425,True,2025-03-24,295469,True
RNT04343,LST08684,TNT04613,True,2025-04-25,363719,True
RNT04344,LST00448,TNT04944,True,2025-04-08,193273,False
RNT04345,LST02571,TNT01340,True,2025-04-25,325162,True
RNT04346,LST01788,TNT03069,True,2025-04-15,265471,True
RNT04347,LST04721,TNT01143,False,2025-03-14,416649,False
RNT04348,LST05900,TNT02696,False,2025-03-12,234888,True
RNT04349,LST03568,TNT01759,True,2025-03-17,283931,True
RNT04350,LST08262,TNT02265,True,2025-04-14,370874,True
RNT04351,LST05587,TNT00153,True,2025-03-05,211924,False
RNT04352,LST08908,TNT02615,True,2025-04-04,467818,True
RNT04353,LST07686,TNT02561,True,2025-03-15,306813,True
RNT04354,LST03958,TNT02918,False,2025-03-09,419845,True
RNT04355,LST06798,TNT03052,True,2025-04-13,113363,True
RNT04356,LST05077,TNT03804,True,2025-04-17,57000,False
RNT04357,LST02238,TNT02941,True,2025-04-18,205061,True
RNT04358,LST00813,TNT00140,True,2025-03-23,203960,False
RNT04359,LST05450,TNT04804,True,2025-03-12,383124,True
RNT04360,LST01361,TNT01348,False,2025-04-15,449369,True
RNT04361,LST01090,TNT02100,True,2025-03-29,120451,False
RNT04362,LST00220,TNT01290,True,2025-03-25,88495,True
RNT04363,LST08255,TNT00237,True,2025-03-11,281779,True
RNT04364,LST09351,TNT04017,True,2025-03-24,349373,False
RNT04365,LST04368,TNT02020,True,2025-03-10,335219,True
RNT04366,LST00969,TNT01977,True,2025-04-11,457801,False
RNT04367,LST05556,TNT01555,True,2025-04-25,292989,True
RNT04368,LST03894,TNT00902,True,2025-03-03,64217,True
RNT04369,LST04836,TNT02647,True,2025-04-26,143740,True
RNT04370,LST05235,TNT01884,False,2025-03-11,157292,True
RNT04371,LST09761,TNT01297,False,2025-03-06,469391,True
RNT04372,LST02744,TNT00229,False,2025-03-15,221913,False
RNT04373,LST07450,TNT02569,False,2025-03-08,224987,False
RNT04374,LST06148,TNT02156,False,2025-03-07,59506,False
RNT04375,LST00798,TNT02210,True,2025-03-28,123200,True
RNT04376,LST07114,TNT02103,False,2025-03-30,287236,False
RNT04377,LST04225,TNT00383,False,2025-04-06,192888,True
RNT04378,LST03687,TNT02308,True,2025-03-23,68682,True
RNT04379,LST07716,TNT04407,False,2025-04-16,341357,True
RNT04380,LST03007,TNT03600,True,2025-03-19,272356,True
RNT04381,LST02540,TNT00993,False,2025-03-11,230639,False
RNT04382,LST08566,TNT00965,False,2025-04-03,208867,True
RNT04383,LST07430,TNT01669,True,2025-04-27,454485,True
RNT04384,LST05017,TNT01608,True,2025-04-17,178302,True
RNT04385,LST07703,TNT00128,True,2025-03-14,445397,False
RNT04386,LST01046,TNT02174,False,2025-03-11,370816,True
RNT04387,LST01134,TNT01300,True,2025-04-26,175068,True
RNT04388,LST08943,TNT02437,True,2025-03-25,157908,True
RNT04389,LST05460,TNT04862,True,2025-04-01,402033,True
RNT04390,LST04610,TNT02865,False,2025-04-13,485738,True
RNT04391,LST04951,TNT03698,True,2025-03-02,156990,True
RNT04392,LST02566,TNT02892,True,2025-03-07,403128,False
RNT04393,LST08039,TNT02937,False,2025-04-17,353521,True
RNT04394,LST08571,TNT04215,True,2025-04-18,441004,True
RNT04395,LST08172,TNT00090,True,2025-03-06,300676,True
RNT04396,LST07881,TNT00209,True,2025-03-26,241001,False
RNT04397,LST05343,TNT04348,True,2025-03-29,458599,True
RNT04398,LST07970,TNT03311,True,2025-04-02,85692,True
RNT04399,LST09099,TNT03828,False,2025-03-08,353639,False
RNT04400,LST03165,TNT00549,False,2025-03-08,112240,True
RNT04401,LST09270,TNT03939,True,2025-04-21,374823,True
RNT04402,LST07092,TNT04083,True,2025-03-28,456507,True
RNT04403,LST04430,TNT04047,True,2025-04-29,254215,True
